user_uid,first_unlocked_chimera
781baf8f-8fdb-4a43-aec1-92c064e8e5fa,Fairy
f38e365d-68d9-47d6-8993-de9498a616bd,Lightning
a2f73fb9-665e-4ee6-9dda-61b76fe3591a,Lightning
2188009d-149f-496f-bb92-fe3ed0f75d7e,Aquatic
79d0eaa5-b1e0-4e16-9fc5-66143d1b9dff,Natural
c958bfa8-f5d7-4e8d-8087-e6887ab219eb,Flaming
95c8f93a-ffd4-4d50-8f8c-bca2d1fc29bb,Fairy
026c4f5e-95fe-4a61-a6b4-96d1c98ecd6c,Natural
c922fc84-4814-4960-8f70-0a889f7f59de,Flaming
22dcef8d-2101-4dfb-9ff7-1c434ac962f2,Aquatic
ef8ee47e-8992-4bf0-a921-77f93cd2db44,Fairy
5bf927bb-f271-4948-b304-e26df96ce85c,Natural
c25f51f1-4641-42d8-b96b-eebb3f6d1f0c,Natural
542a7f0d-7e6d-4b6f-ae3d-e313b2115f42,Lightning
411b2204-db7a-4919-9d4c-93b6a7e51c87,Flaming
df912af0-5920-4ea6-8a90-b937c3551702,Flaming
b2c87aef-c92c-4dd5-af23-2d9d39a6c799,Lightning
d07b4ccd-065d-482e-9e15-06efc5f277f4,Aquatic
8f44d6e3-817f-495d-9922-2396dd748fd4,Flaming
fa1a2237-fb91-4763-b2ff-f6e4f9c29f69,Flaming
46fc476b-8c8a-45c1-a925-ca12aeaaa68e,Aquatic
21e223a6-d7f1-41d0-baec-0de6b77a1bd2,Lightning
921ab73d-3c6d-4bed-901d-f4a15c233ac3,Natural
b8e695ed-5ddf-4ee4-9a69-9e0c626e644f,Fairy
7126f5fe-717b-4db8-94e0-21d11105536d,Lightning
a96aa65f-503a-42b7-8bdb-360fb4c1b382,Lightning
a059bb4c-9db2-4c42-b63d-eac243c140cd,Aquatic
2db9235b-6490-46b4-9ba1-70653928ed5d,Flaming
ea157ecb-be5a-4142-be11-92f5a29b7381,Fairy
876c33cb-6ef3-4388-8b6c-17b4269bc55e,Aquatic
93bfac7c-f8fc-407e-9008-4e33ead05205,Flaming
1520a633-3de6-4554-9c5e-5faa48ee6d69,Fairy
862c962a-cec9-4227-a4ec-087b7c6bcf45,Flaming
6cc66a37-dbff-4934-ae06-ad55e86b1422,Fairy
30e3dd6f-e215-4028-9f14-6427760fa469,Flaming
01af736d-b405-4e11-8849-41ef162de342,Natural
425a5d5a-6471-46a0-9e8e-4360824fbf08,Natural
e1c5989a-08f2-4982-a457-32e9fca16a29,Natural
8177d150-dec1-4555-a4cf-4e1caab559ae,Natural
d6c903a7-878a-4f32-9db8-21971e1d6e0b,Aquatic
62c8809c-8fe0-46dc-a747-ca192502be71,Lightning
13f5b095-746c-4593-b13f-20ff8a1d9807,Lightning
28967f30-45c9-4f46-ac7b-12224d30620a,Flaming
1bfa9dd1-e92d-4dd5-abb3-4b11a8e5d8df,Aquatic
a763556a-4902-45c1-9e68-2a075098fcc2,Flaming
e61a3004-c1df-4a74-af57-c7687c2d633f,Flaming
5ad1e281-06ec-423f-be38-5d4731b2fdc3,Flaming
1393e930-7436-4824-8011-b4c8ae2216a7,Flaming
4bc3deb1-869e-41e1-a23c-881537d31400,Fairy
401fad1d-6dac-4a44-86f0-7caa380ff0e1,Lightning
28bc0cfc-03a8-46e6-a749-25db5bd546e5,Lightning
911781a6-0d5b-41fe-a58d-392e403cc2ad,Aquatic
df33182b-0417-4be0-8d82-7bf0e0900aee,Lightning
288b8ef8-9103-4751-9a7c-d8ca6787c9bd,Lightning
8ee208f6-f79c-4f45-919a-6673988fa969,Aquatic
03c16b66-cfd3-49a1-9d5d-bce89f0899bb,Natural
5b2d7745-9c0e-46ed-91b6-c3ef7263448f,Natural
8d80e23f-9bf4-4d71-adb7-856ddbf1d714,Lightning
0fc16693-a853-44c8-bf5e-27cc49f4bc36,Aquatic
7a6b5e2a-8ddb-4622-bd4a-73f396039d88,Aquatic
89851507-b36f-4665-8e15-6be73b243d2e,Natural
b131ef71-1790-4f2d-9845-902d40ac1028,Flaming
e54b5204-c6df-49c8-bc6f-9a437e9fd5d9,Lightning
c7e4d8ea-4604-4680-b0ff-afb4e59835e5,Natural
fc3a96df-5210-44c9-97b7-019ffa982d67,Aquatic
956ca1a2-788a-4835-8d01-8d486c54807b,Flaming
2f933911-b886-430b-8640-e93a152aa1ee,Lightning
12653921-b461-44e4-9269-abca82019b44,Natural
00623acd-c8e1-4a30-a242-492d487fa831,Natural
156c9c05-316f-470b-bd83-be8f2d9729f3,Aquatic
8cd74ea0-ff9d-4f2e-beb1-cb9e1ecdfec5,Natural
885150d3-0023-4bec-a934-322913a0079f,Lightning
bf0385b8-4777-44d5-a5f7-a3ed4f82ddf0,Natural
01c90074-678d-42f0-b644-0916cdb77276,Flaming
57bb5ffe-9dee-455f-8477-23b96b231800,Natural
623d5fc7-dbd2-4056-8bc0-cae0b56f733f,Flaming
0b01fa1b-624c-44db-bacf-a414454a333f,Flaming
37e1a1a0-e114-469d-82c3-2ecd93dc0c25,Natural
e4a0d598-782b-4f90-bb83-c2036869d704,Flaming
edb0e2f3-3fa4-487d-8c15-661cee9ca1e4,Natural
ddd1efb1-8fa4-4857-a608-b576f08b5aac,Flaming
9f781546-38e3-4c0c-ab81-399afd412ba9,Flaming
9cf3bca8-f134-450a-b425-2b5832d8394b,Natural
4d7816de-9ed2-4503-9904-5d5e98b02049,Natural
4cf58ad6-28b9-4819-b859-dfe36a3646f5,Fairy
a1724533-9a89-49f3-a068-63feaeb7577f,Natural
bd51a7d6-34f8-4ce2-b4d4-51eaad30a0b1,Natural
0a2401a9-fcd6-4da4-939b-b217d2c144d5,Natural
bde75f45-355d-42b6-a7a6-02772b0bddf4,Flaming
9db50646-30f4-4da6-ab46-ac8d94ff48b3,Aquatic
e28aadf6-9d67-4ef7-91a0-88fc042ed365,Lightning
6000c7f6-fd7d-45d1-b843-b03d5b882f2e,Aquatic
c781cf3f-9666-459d-aeb5-ccf7a9553b88,Flaming
cdd76941-bbd6-4204-af11-0f1944d7c7a2,Natural
59a4c65f-82e3-483a-8c30-e7451ee075a2,Flaming
bff6d89f-d678-47d4-bcd7-a7d94e0d6aa5,Natural
7f6e3634-f4a7-4677-8a34-3e9ff3b30e05,Natural
a4128a59-e5d3-44b4-ba5f-859067f4b0d4,Flaming
01030d02-31c9-403e-8c5a-73ea455e38fc,Fairy
64232f48-e873-4194-aa29-617d5dfc811c,Lightning
8a630493-1d98-40b7-9265-97cda19921f2,Fairy
18913dc8-845b-433b-b4ab-d5be3e714fac,Lightning
1c7aedb0-09f4-4479-912e-10742cb187ec,Lightning
55f71806-4fa5-4306-b9f9-4c517089036a,Flaming
55f59d64-597e-4273-bfd9-a8c305278ffd,Fairy
b8867f4a-84e1-4ce0-a5c9-51219035691f,Natural
841d3155-0952-4fc5-ba01-b30c39f0984a,Aquatic
c06d8d78-8ff5-4bc1-bd59-41f3ed50abda,Lightning
90ab4c7b-cbfb-4f56-a73e-e258267e862f,Natural
11864fd4-b35b-447c-b260-da6d9ff7a5d2,Aquatic
e08ab98d-89a5-4c10-af99-303dcc4384d3,Aquatic
907f492e-580f-4949-b87a-a35664936a62,Natural
bc424e0e-3ddb-4808-973f-bde1a2b213f5,Aquatic
d52b0b01-6a97-4618-9991-4071cf60ce65,Lightning
e37c2160-038d-430f-8bb9-36a663dcc572,Aquatic
eea17e1f-fc93-46af-930a-899087feaa46,Aquatic
907532e4-f079-42dc-8e74-06ece6b6ac61,Aquatic
ac44a334-3e05-4714-828f-e28639a553bf,Natural
79ec832f-b04d-44eb-9c2c-d05e4f9d2a5e,Fairy
5dbd08aa-7126-45f8-af10-28074b9d8c8b,Aquatic
464f0864-edf7-46ca-8b7a-695f5e7a6655,Flaming
b5b70f02-456b-44b5-83ef-c6f518716ab3,Fairy
7c115e79-b578-465f-8893-687a2daf403b,Flaming
dc1622f6-ffa9-42a5-b851-a954013fc99a,Natural
337164e3-19e3-4f99-b23d-15a20510e352,Lightning
b137fa82-0473-4030-8fa4-e189db802a69,Fairy
d711e0af-82ef-47c5-8281-cf7bdf6befc4,Aquatic
6b9f9107-a073-456f-bc76-8df9c2461010,Aquatic
936fa6cd-7c4a-4dbe-8e95-b7aaf63e9d01,Lightning
515f1511-184b-4b21-b68a-4e28a45b5962,Lightning
3de49c60-fe9a-43da-ba93-50946ca67959,Natural
2be64218-c1aa-4ab7-ae71-57f88084a6c7,Natural
cad00c2b-331d-4e5c-8987-d432bacee92b,Lightning
4c1dc47b-3d2f-4c76-b46a-54115cb768fa,Aquatic
e2604a05-e882-4fb2-aaa8-d544ab7eddf6,Aquatic
bba33941-daf4-4983-aaad-6d29ed08ddaf,Aquatic
e70a1ca8-1b1e-48e2-8c81-7b78ab47d324,Lightning
f8e41813-8b55-48f9-8924-4ff6ed0a15c4,Flaming
0b3d54a7-1db4-4913-97cd-fa8231cb6adc,Fairy
ff257f0e-b031-430a-ac1f-51272a297ec5,Fairy
8faf4316-b949-464c-901c-5e2309c5a8f0,Natural
5609fd3b-fc6b-49a1-81ef-e890e19f9a0d,Lightning
e9626728-b825-422b-8e0d-fb4bd2a68fb6,Natural
05fbccc9-c48f-4375-b8ce-e59c48df26e9,Aquatic
4e49e2d6-4320-4aca-a8ae-7e0c55dc464b,Natural
ee1f5b7a-1903-49ad-a3bd-9ad7d5c21c84,Aquatic
d093e7c1-9513-4e70-ac77-8ee647783bbc,Aquatic
cd4dc3ff-8554-4ed3-a205-9e7954395853,Flaming
821c6116-2eff-4fc9-9f6c-aab5890010ed,Flaming
06f63ee7-f7e5-4043-89f8-de5a1e897f8c,Natural
c00e8c3f-af21-4375-b118-3f5306db22c9,Fairy
1d96cfe7-e095-44d2-a6a9-d1ba8d883db7,Lightning
ed5b6b7b-5dbd-4257-8ba9-9b88f1677d46,Aquatic
6dc1249d-ae39-4465-8dfe-883751da17b4,Aquatic
0c0b471b-8170-425e-9b7d-90d09098a41d,Flaming
b02a5b73-cf70-4412-94c6-452b21e9feb0,Lightning
ecc0f014-3d7d-4546-ac22-815e3b52a892,Lightning
b96759f5-d066-4aa4-bdff-0385e93bf629,Lightning
aab7029d-8772-4887-83bf-0712ec150cc8,Fairy
c4441804-8df9-480b-aaf8-c6d8190fecfd,Flaming
e4dc2fa5-b3d8-4ae6-95c7-157a8d7e6804,Aquatic
acae3ad6-ad55-4ee2-8240-1b7e190cf4a6,Lightning
e2b1ba7f-556f-45b6-970c-f1cc73491c6d,Natural
180cc9e8-06d0-4d8f-9727-5160bbd82483,Lightning
4409af8a-d3bb-4835-95c6-1452176d43eb,Flaming
22ed20e5-92ac-4474-90ed-20d415ed0698,Natural
989cf3de-68c8-422d-bff3-5cfb09014801,Aquatic
44224292-5e06-448b-99eb-73f92bc2541b,Fairy
616297e9-62a6-46ba-a2ba-23298425b961,Flaming
8648240d-0321-46c8-87d6-3871be1d0e58,Lightning
d06bff17-221b-4307-b2fa-cc182f4a9191,Aquatic
92ffc588-bbe1-48ef-b3dc-fc8773487872,Flaming
1f2ee779-e940-413d-bb81-7f62d760d341,Natural
38476d52-a82b-4add-b87c-f5dc37656d2e,Fairy
8e9c3ef6-f67d-4c21-8c75-9f6e48bcdaa6,Fairy
a6cf4bf0-ec4b-4269-808b-3201228b3692,Lightning
3c7fb046-81d0-4e79-924e-c13b6fd813ae,Aquatic
cad3ec7f-18ff-4ee2-853c-7cd4b03d3c2e,Natural
5818f344-46a8-444a-b6a9-df6b07832a9f,Flaming
4642e3ed-7255-431b-87c4-b4778331faa9,Aquatic
e5d53cae-0c4c-4544-a38d-5f2b7c74908d,Lightning
9a25f287-466c-4c2c-b3b7-b551115fb222,Natural
96e7e415-7457-4c62-b156-2fad2b2aac39,Natural
92d64bd0-0f7e-45aa-947d-fa911b2e5ea6,Flaming
3312507a-a77f-493e-93c4-390073a09583,Natural
3894a2a5-4a20-48fc-9bd3-42ef2f9a0a55,Aquatic
68a14334-279d-4205-ac73-605bb2a2e155,Aquatic
4234ba5b-5daa-4b95-a7e5-eaa077ae893c,Natural
d5090b99-9706-42ff-baaa-73d8b8299a04,Lightning
b54c740d-ce3d-4cbe-a098-feff323e065c,Natural
376af03b-efc0-47ed-bd76-715b686fcf62,Fairy
090b2d8a-f3b9-46dc-bc4a-e72143a2519b,Natural
a0c3ea8f-9fcb-4e44-afc7-2f6f31276133,Flaming
6a875ecb-6783-4dc4-8023-f732875ac116,Fairy
60ead2a0-3bef-40dd-96ac-37edccbafbed,Aquatic
76948a7d-802c-4b43-8b8e-63a6a8daaa44,Fairy
1af0d0bc-8881-41ea-85fc-64d2dd7d392d,Fairy
ee6fb920-dd10-45bb-8b39-e0450ab8049b,Lightning
0c1f235b-0ce5-4181-b1a9-8ec2d12d8740,Aquatic
19826e62-9707-403f-ab41-6d37d5c008aa,Fairy
b7c311cf-3e63-4e21-8b0e-ac6e1cd80fd6,Fairy
99084949-a7f1-47bf-9e1c-abdc7fbd5658,Fairy
92d02ec2-6e8d-4f96-a740-447bdb46b293,Lightning
8ecc208b-78d9-481b-b966-fb0b3a966ce9,Aquatic
74e0dc69-8fd1-4900-a8bc-67a0c2c9bac3,Aquatic
ac6efc24-5a63-4de2-815e-38de2006a27f,Flaming
ed427b76-f083-4c9a-9a11-90e54e4402c9,Lightning
6c53837f-fff5-4f11-99bd-ddd1cef1c183,Natural
3418228d-1875-4374-bfb5-3b285c2ce9c8,Lightning
0a787790-a2e7-42ac-b6af-064443a9215e,Aquatic
5a22470d-c0dd-4611-b737-f81627e0f57d,Natural
336fb75b-8c6b-4f26-b1b4-c6afb2d2522a,Natural
3bad824e-916f-472d-8e28-82a2998f84c1,Lightning
e3fd79fc-b3de-4bff-85cc-ee088a53eaf4,Aquatic
42944694-0310-4362-b168-cf45078bdcdc,Flaming
a3915295-0901-4089-9be4-88c89f2031f3,Flaming
7da95bd5-f2a2-4422-b5fc-5b0c62fa51ad,Aquatic
067d8a25-7da1-42b8-b096-79c34912dcc5,Fairy
a5c56b15-10d1-449c-907d-acc0360300db,Aquatic
03e0ed1d-b8d4-478c-8b16-1e72dd4cc415,Flaming
804a44ea-8115-4fa6-8292-c1c8de64db8a,Fairy
fcb994aa-a3c0-46c7-94ff-2de5953431df,Flaming
98f0de1b-32e2-47ba-adae-ac67e1a01b82,Lightning
655d9c0b-19eb-4542-a47a-cdf09047671a,Lightning
80e89e8f-ff77-4224-b65f-b4843476a958,Flaming
6bcc8823-73a3-494e-9968-4d14117b9fab,Fairy
374f76db-46c1-4521-babb-81f7d24b6fa4,Fairy
01157f0a-28ed-4258-968b-2f1a316b50fb,Lightning
1fd4a8e4-06bc-4863-abff-0b648c7e35c4,Natural
b45ac553-29f0-428e-9098-daeba3fbc097,Flaming
375c811c-946d-4493-a452-ad36da49439f,Flaming
652b2f1c-9a1d-47de-93f4-fca294f72a04,Flaming
8f011fcb-d06e-4841-8fd1-8801b7584c6e,Flaming
d27fe4f8-4b39-40b2-882f-3e3de66f45da,Aquatic
87f586b4-29c2-42b7-9652-a35f0f6b4e7a,Aquatic
ce1f7c5f-40c8-4b27-a57f-f732e1a49780,Aquatic
adfa049f-3fb4-4044-ae61-33df8e3bab90,Fairy
166363a2-00e4-40df-abb4-67f80ca86255,Lightning
00f335c4-c0f7-4977-bf9b-f41dee8bfcea,Aquatic
b457a9ed-ef87-4c4a-bfc8-b9e7dc8ef9db,Flaming
6a191130-e558-4984-9d5a-2bb61a2b8d83,Aquatic
91c4a1fe-2518-4699-90ca-38fb9215ebb7,Fairy
c3cfca09-7d6f-46ca-ade9-ee0f4c4a45cc,Natural
c4d37bb6-c1c9-4413-b3ad-7b71557536f7,Natural
691f7ad2-59fa-43f6-ad65-9515b28b7288,Flaming
e4dc235d-480d-4767-a5c5-2935d1e2facf,Lightning
02f55864-8936-41a1-b8b0-4acf1a60b013,Aquatic
9fcd7df2-8bb9-4aeb-bf4b-3c428fb2e8ec,Natural
4e11d0a0-d1c8-4dec-8406-d6e7bc16aa66,Lightning
dda4e678-9dc4-4fa2-b8d7-44f2e5f5d226,Lightning
088961bf-5afa-4926-b700-6cf3612e382f,Flaming
2bbff062-71ad-4c97-b18a-365c6939cd88,Lightning
0b897879-245c-43da-bf03-e3dc2fa36bc1,Natural
03cdb44e-8fbf-452b-b6ad-abf382ae8014,Natural
ea51d64b-1719-407e-9a35-4bb7a414d126,Flaming
1be9d6ac-606f-46bf-a3b0-b3cbdc69f449,Flaming
73a84643-1b4f-42b8-83fa-29f201c77048,Flaming
a7d01f43-fa89-4581-b77a-b3da889f3094,Natural
ffb1c9b9-8a9f-4413-ba0d-f26b199f3e6c,Lightning
3b8fce55-a397-46a9-99bc-8b40dcbcd80e,Fairy
03022b71-9401-414b-9a5e-b3b4582f6048,Flaming
a6c6803c-0b01-4079-9475-e920205882cf,Flaming
f9ff77f2-d6ad-430e-9fbb-55e59ae86399,Flaming
d8b2985f-7ac9-4f1c-8842-1519fee64f04,Lightning
faaa0594-fd1a-4f36-905d-f4c841164d61,Natural
4ef5e1a6-8566-46ea-b1b6-5515a280ccde,Flaming
7d31603a-f13b-4aab-a4b8-e159ef39004e,Fairy
8e440d3e-3430-42a5-b732-f38c032a7fbc,Natural
9f85cddf-3770-4291-ad85-42a386d1ed82,Flaming
9a829dd7-f0ce-449f-9850-75c6508bc484,Fairy
2cab4ba6-04e5-430b-87c7-000d4a8e9716,Aquatic
ee6a27d2-c60d-4119-b00b-c6f5330acfd5,Lightning
b4f351bb-3dd0-4a0e-bd5b-1446e5637fd7,Lightning
df299cd2-5b07-4182-96b1-2b5cea7b81f8,Flaming
c3c21513-1d57-46ce-9fdf-4039553515d9,Natural
6c5587da-4761-437e-8ee9-eb967bff3802,Aquatic
1788d0da-cc06-4a04-9dae-d79326f02e0b,Fairy
67097917-360c-40c6-9324-f2c48ef76590,Natural
fbc26200-311e-4f10-ab60-ccaa46697991,Aquatic
50026858-a453-4d44-842a-857eb4fb11bf,Aquatic
0b0d5458-b43e-496b-a3d7-a37292636407,Flaming
39c0c7cc-ee65-4231-880f-187f73e39e98,Aquatic
2f5e438b-adf0-4340-8a35-e0b7277f76c6,Lightning
26b23940-289f-4f1d-94a5-625b1dfa890a,Lightning
f821246e-fe6c-4040-9f5a-e5ee9a389764,Aquatic
70e511dd-2d54-4cc1-bc79-d1b0b3d71e62,Natural
df6d3b45-f5b8-427a-a50f-ed303b52023d,Flaming
10ab6e3a-6a44-493f-99c3-9d0723a088f0,Flaming
1010df5c-42ef-4f53-a798-b8406c08fa1e,Natural
5deed28a-9316-40e4-b06a-1b7562d5e8e5,Flaming
033e27a6-f073-4e20-97df-085db4451b63,Aquatic
19c5a933-8fa8-40a9-ae74-5c6482bd127d,Lightning
c0994e49-d52b-4d64-8c79-493838049bda,Natural
f9f73a1f-8103-48d2-b0b2-0ab0ab1f479b,Lightning
17be8cf7-01af-4dba-b2fa-75b5d7931095,Fairy
8388e24b-7445-438b-b615-d3b574597add,Lightning
c0769080-3a08-408d-a782-19911582b362,Flaming
ccea5cce-6886-49c3-bc0c-697cf57d3316,Flaming
3508cb2a-88c4-41ac-b598-c69b54c75382,Flaming
8c0f1491-3269-41e0-9485-20120bb098eb,Aquatic
5e9732ef-a614-465d-90b2-73fd62986f84,Flaming
932f2ccc-b84d-41cd-9b6a-d4774174671f,Lightning
0cefddd1-ee23-4677-aec1-36e9c2d4b263,Fairy
d3790a31-ddc2-41fb-95e2-880666ccd1b9,Natural
ad22c28e-9f64-4ca1-afdf-b08a84563385,Aquatic
93d17b59-12be-41d0-b1e0-efb47babb045,Lightning
6006838c-bed4-4ee9-b86a-3236155aa981,Natural
5afbcfb6-df68-4e7d-8a30-1e0152ae59df,Natural
48cca3a7-64aa-429a-b69d-b8d1a7e5995c,Flaming
3b3adb5c-a430-4aaa-8eb0-ee9f66b9a841,Fairy
bc97c71a-5c1c-435f-a8a0-391c624b43c1,Aquatic
d6ce915c-7113-4c6c-bb1c-dd100edf5cbc,Flaming
089db4fd-484f-45dc-81de-257c29441433,Natural
01c26d5b-477d-4047-88eb-8a464ae5eadd,Natural
e0d614d4-030e-4711-8d8d-46219097f046,Aquatic
1538fa93-5670-4f62-b43a-6f1726ad780f,Flaming
3d2d1608-232a-4daf-af01-3579aaafc665,Flaming
52230e78-2fa1-48e4-8904-a183a6e4d529,Aquatic
754cb49d-f415-41c6-9218-2c58ce0c9b5e,Lightning
a339972c-4268-452c-a5c9-d27b0783e298,Fairy
73b22ac2-315a-42e6-8486-2ec27c46c98f,Lightning
9ad94b97-4e26-46ec-8b2b-6ac76b72d742,Flaming
11740fae-6253-43a6-8de2-ee9d6c00acab,Natural
07afe551-8ac0-458f-986c-2003e9f1a037,Natural
5c25ec8d-bad9-4895-81f8-e759662d2aff,Flaming
ed4ba9df-a390-4db7-ac0a-c9c5a03a1b99,Flaming
f2357fbe-2f5f-4194-b476-17c2f8444bac,Aquatic
974236a4-d9b4-4a83-9d69-4731e0a71f1e,Flaming
a699db9c-ee5a-4e84-8f29-9638cc0de817,Flaming
be923f82-50d0-40a7-8944-0c7856164ce8,Fairy
ab4dd46f-6131-456f-a82c-d3785c110830,Lightning
31e9e710-8052-44be-a939-5fd36c5694a5,Flaming
ff11e72c-6ebf-4434-8916-ac8b78179fae,Flaming
704cf315-9dd1-491f-bf77-6561ccfa2a6a,Natural
e3ff2ff8-5efe-4934-ab6e-de9b020eac3c,Lightning
bcdf4076-7667-4da6-b6b7-33d64c6f6119,Lightning
319adc23-ed58-4d49-ba1c-0b36c36e019a,Fairy
323d1024-df8d-4927-ab25-dc9d045e8c29,Flaming
2d655e5d-470d-4db5-a6d5-9802d9555078,Natural
2c8f9d06-0047-49ff-9585-b70b22ed0ce2,Natural
95e1864e-d34d-48c5-9ad1-a682c3912b37,Natural
c8d45e7e-0be3-4a7f-8f0b-c63772ae151c,Lightning
6f6d0b31-e5e1-4175-889d-5d880cad32ad,Fairy
4db5fbe2-69d0-4c71-8543-6b90bfecda4e,Aquatic
40d7e4aa-1a6d-4c6f-ad92-74058dee8fbd,Lightning
48f6a6bd-2e33-4e03-97f4-fff213db1cf6,Flaming
89a362ae-6366-421a-b4ad-efb76defabad,Flaming
bc87d918-1262-421c-971a-658fdc1c748b,Aquatic
a70f435b-3e2e-4b84-a118-752bbd483a44,Fairy
cb30e41a-03b1-409b-bcf7-008160f0fd47,Natural
d4eb04fc-06a1-49bf-838d-9e80bd09064c,Lightning
00cfd504-1379-4b49-8c53-6793d12b59df,Aquatic
420b11af-6fcf-41c7-8806-d911320f47a6,Natural
02b7852c-e965-4121-a16f-f5f07787a67b,Flaming
e03d6da8-5070-4c74-8903-b28840f0b4bc,Aquatic
7f75bec2-2895-4165-a1bc-e6b8c13f73d5,Fairy
6b44980d-97aa-4a8c-bf3a-884150a5c784,Aquatic
6f5520bc-a26f-4f99-bd3d-c9eec0d1832d,Flaming
ce9443a5-7874-4708-86f4-13668af6d48d,Flaming
210eb965-6e4e-4f96-850c-7eac6c4dc3e1,Flaming
ad140812-9459-4bbd-8210-9ac90cc4a034,Natural
318af5e3-b335-442a-a9a8-8f4126633526,Flaming
1b94eab2-a8b5-4231-9698-200f20f916fb,Natural
96dbe0bb-9365-42ed-a8c3-9aff50df1dd4,Lightning
50f965a8-3292-4962-8893-5964770655d4,Natural
6681d309-6630-4752-a901-b7e5256dfdf8,Natural
33560942-1f8d-4258-8799-853d4fc63df9,Natural
706ebab4-0906-4fa2-bb33-fdde85a3e40e,Fairy
93083193-ba4c-4390-851a-0dd125efc66d,Lightning
40759bba-148a-4dca-8bd3-e07c3e38a832,Aquatic
0b99a8d8-561c-490a-8b20-1d10dfa6b4d4,Natural
0b1903d0-0dea-4b80-9211-d2d4049e688c,Natural
e5af5893-e8cb-445e-ac43-9e0ba4290e5d,Flaming
fb4721e5-bf17-4348-89be-fe1b6959e0ee,Fairy
d0135f46-8896-4bd7-823d-dbac13ef1724,Flaming
dd2bda05-8493-4fb8-8733-dd2e684db018,Fairy
0d296765-4060-4e65-9571-c382b5ec8b87,Aquatic
6fb6bd84-245a-47c1-b752-b5b9e20cb8ab,Natural
56c1cf26-46f7-4474-9ff0-7cb6f275173a,Aquatic
5d2b2b17-c464-4b1d-a25a-2437a26e64f2,Natural
9d7f7f60-8046-4071-9729-5803d5525076,Natural
7629adfc-d0e5-4006-b7d3-73920491c99e,Fairy
e19dad72-be07-4188-8724-98f239370f6b,Lightning
504bf35b-a89a-4507-9889-2cff32ee7132,Aquatic
4371e89e-7099-4600-92ae-86adb790208f,Lightning
615e3052-8ebb-4a99-8365-02bfeb9b258f,Aquatic
39984e6e-fbd0-4da2-8097-452398b38a38,Natural
718778a7-bd91-4031-9fb3-6c919ba9db77,Lightning
59e58775-33e7-4982-b1f5-5979b9e9c322,Flaming
f28914ad-0b54-4433-9419-ecec7b0f2288,Fairy
597ff57d-50b5-4a9b-8ae8-0ba6c28f820b,Flaming
a832f4e7-ab8a-4b95-846f-0a008237345c,Natural
b7e4327c-556d-4130-b5d8-1480f4a7c6c3,Fairy
44f52e07-e6d7-444c-bced-250d6d2f60f0,Flaming
9766767a-afc4-4ef5-b403-036de4485dfc,Lightning
c4675e1a-43cd-4576-9e4a-c3b2d9d49a7b,Fairy
e68c0643-8250-40d3-941b-47da4cfa0dd6,Lightning
88a410f4-c06a-44d4-a6c4-f08c5dce13de,Fairy
8aae1aca-c449-411e-ab6e-42f05e945cb0,Lightning
865ee32c-3e6b-4b9f-95d4-c950769ef252,Aquatic
b14cd545-9474-4206-a6eb-6cd91b06b905,Aquatic
1506a2b3-0690-46a2-9a88-fd9ad762d694,Fairy
6c4a3e50-8505-4afb-a588-a7932bac4828,Natural
43bf0c7a-26be-4713-adad-ef48cf6ec329,Flaming
9228c5ea-c45c-4080-9b84-e05e23792985,Lightning
1b9d48bc-50ce-4b49-987d-341ce2da40ad,Natural
c4b3020d-f186-448c-86f8-547bd8bcd167,Flaming
b7448150-3123-405d-bf51-24e46f62f8c1,Natural
16fb1666-14c9-45b9-be0d-dfb7cb507644,Flaming
93287586-f5e3-4b84-a1af-b968fcc79f3a,Flaming
d3cc407d-7a15-4f7b-86f3-2cd9be78ace0,Flaming
b1e11e27-7da1-4e49-b669-6f54f20d4a13,Aquatic
b4222e79-9ff2-4be8-93bb-27a4b59d414c,Fairy
8bdf25e5-e844-46a7-987c-054960287aa1,Natural
4c7f0af2-9047-4cf3-8067-e4a589944c66,Lightning
0adde3e5-418f-4c98-b522-3dc0cf49a014,Lightning
2d0d9a5e-9d29-4f5e-b935-20ad4deb0a0c,Lightning
1508b3d0-87ab-4b7d-b5a2-8fbff11eb356,Aquatic
869b6b01-2e34-42a7-bdd7-7fb14189ae6d,Natural
4f311273-a335-4d9a-bf8e-ed368a195753,Lightning
f01eee49-6d3b-4b89-b61c-91ca4d43df78,Flaming
1cec7081-1002-4b5d-92f2-faee7cc7aabd,Fairy
c7ab273d-c67b-45c3-a20b-3ffbcf47f477,Lightning
1f30cebb-67b9-4539-9f46-a1015801f0af,Aquatic
0c99fb03-4d7d-410b-b4ad-ca81994f04fd,Flaming
2b001dd7-9649-4cff-8dab-d04a58b7b32f,Natural
b1a5f233-09ac-4b59-bd7c-7823df64bbe3,Lightning
8f694a69-c773-4567-9e82-9cc0fab504bd,Flaming
2aac82d9-1655-4862-be67-02dc5bd328f5,Aquatic
fb430e10-093b-4e3d-881f-216c34c03423,Flaming
2a03e519-6d3c-45bb-ac38-9df131dd23e5,Natural
e1d00c11-8254-4758-9850-ed92a0360651,Natural
512e4221-99e8-4016-a3ba-daaacc8208b5,Fairy
9ee422f5-b499-48b2-9fd1-d9b888e512b7,Flaming
c637de5a-1ee4-4479-af87-8cf5a2d7048a,Fairy
e35bdce5-716c-4925-b5c5-5a57dea8dc63,Flaming
